Nome;Preço;Descrição;Estoque;URL_Imagem
Baldur's Gate 3 PS5;287,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";25;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;133,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;50;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;189,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;38;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;231,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;27;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';523,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";3;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2589,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;35;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;432,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";42;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;652,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";23;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;190,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";2;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;825,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;20;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;344,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";2;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;109,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;45;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;174,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;39;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;270,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;26;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';562,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";47;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2598,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;4;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;445,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";45;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;654,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";2;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;148,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";26;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;856,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;47;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;310,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";8;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;165,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;43;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;248,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;25;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;219,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;43;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';558,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";3;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2510,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;27;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;379,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";34;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;681,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";36;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;130,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";19;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;876,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;44;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;269,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";28;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;149,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;19;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;214,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;18;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;209,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;13;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';580,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";22;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2533,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;21;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;389,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";3;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;627,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";31;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;154,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";17;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;872,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;26;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;322,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";34;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;175,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;22;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;193,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;22;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;208,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;19;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';576,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";8;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2517,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;15;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;368,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";46;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;639,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";12;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;111,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";35;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;812,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;49;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;295,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";17;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;167,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;25;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;205,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;34;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;279,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;39;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';571,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";25;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2564,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;25;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;399,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";42;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;654,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";31;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;111,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";35;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;885,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;4;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;315,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";31;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;146,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;11;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;174,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;13;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;260,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;4;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';526,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";44;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2595,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;22;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;431,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";11;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;669,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";44;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;133,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";14;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;886,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;30;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;332,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";31;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;138,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;24;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;210,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;29;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;294,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;9;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';532,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";42;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2598,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;33;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;394,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";15;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;676,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";7;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;125,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";27;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;859,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;41;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;284,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";36;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;148,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;38;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;212,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;20;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;240,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;1;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';556,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";47;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2587,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;28;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
